,ca_id,seed,noise,type,layer,value
0,423,0,0.05,ca_entropy,,5.58028903287186
1,423,0,0.05,ca_lmc,,0.3031284936069309
2,423,0,0.05,model_entropy,,8.79856952502345
3,423,0,0.05,layer_entropy,0.0,8.79856952502345
4,423,0,0.05,layer_entropy,1.0,8.79856952502345
5,423,0,0.05,layer_entropy,2.0,8.79856952502345
6,423,0,0.05,layer_entropy,3.0,8.79856952502345
7,423,0,0.05,layer_entropy,4.0,8.79856952502345
8,423,0,0.05,layer_entropy,5.0,8.792625915645745
9,423,0,0.05,layer_entropy,6.0,8.787319525023449
10,423,0,0.05,layer_entropy,7.0,8.777419919350269
11,423,0,0.05,layer_entropy,8.0,8.788624501051617
12,423,0,0.05,layer_entropy,9.0,8.77238365591893
13,423,0,0.05,layer_entropy,10.0,8.792625915645745
14,423,0,0.05,layer_entropy,11.0,8.787472224325228
15,423,0,0.05,neuron_entropy,0.0,0.7108861544395763
16,423,0,0.05,neuron_entropy,1.0,0.6240508924122619
17,423,0,0.05,neuron_entropy,2.0,0.64904490224477
18,423,0,0.05,neuron_entropy,3.0,0.5512747325684976
19,423,0,0.05,neuron_entropy,4.0,0.46603509983306934
20,423,0,0.05,neuron_entropy,5.0,0.3168259754008265
21,423,0,0.05,neuron_entropy,6.0,0.3348397558221766
22,423,0,0.05,neuron_entropy,7.0,0.3206246751113527
23,423,0,0.05,neuron_entropy,8.0,0.32988566841725236
24,423,0,0.05,neuron_entropy,9.0,0.2801121620430177
25,423,0,0.05,neuron_entropy,10.0,0.30692978230127566
26,423,0,0.05,neuron_entropy,11.0,0.29909207536997406
27,423,0,0.05,model_lmc,,0.023233722652015048
28,423,0,0.05,layer_lmc,0.0,0.023233722652015048
29,423,0,0.05,layer_lmc,1.0,0.023233722652015048
30,423,0,0.05,layer_lmc,2.0,0.023233722652015048
31,423,0,0.05,layer_lmc,3.0,0.023233722652015048
32,423,0,0.05,layer_lmc,4.0,0.023233722652015048
33,423,0,0.05,layer_lmc,5.0,0.023300458676461227
34,423,0,0.05,layer_lmc,6.0,0.02356786556984805
35,423,0,0.05,layer_lmc,7.0,0.023699033782245728
36,423,0,0.05,layer_lmc,8.0,0.023454641637181504
37,423,0,0.05,layer_lmc,9.0,0.0235894879247445
38,423,0,0.05,layer_lmc,10.0,0.023300458676461223
39,423,0,0.05,layer_lmc,11.0,0.023616331602874047
40,423,0,0.05,neuron_lmc,0.0,0.08634221443029937
41,423,0,0.05,neuron_lmc,1.0,0.08249025257946481
42,423,0,0.05,neuron_lmc,2.0,0.06851863720771409
43,423,0,0.05,neuron_lmc,3.0,0.07575410144787416
44,423,0,0.05,neuron_lmc,4.0,0.05791681197725736
45,423,0,0.05,neuron_lmc,5.0,0.058680616129509165
46,423,0,0.05,neuron_lmc,6.0,0.05357358666928064
47,423,0,0.05,neuron_lmc,7.0,0.05332071270523758
48,423,0,0.05,neuron_lmc,8.0,0.0426619938627164
49,423,0,0.05,neuron_lmc,9.0,0.04396689905812443
50,423,0,0.05,neuron_lmc,10.0,0.04800991842556684
51,423,0,0.05,neuron_lmc,11.0,0.04580403608727201
52,423,0,0.05,losses,,"[0.5853377550840377, 0.1585572186112404, 0.1359141694009304, 0.11991730704903603, 0.10729660406708717, 0.09614986225962639, 0.08582169741392136, 0.07686652474105359, 0.0694936242699623, 0.06377032563090325, 0.05931861452758312, 0.056115777716040614, 0.05391917586326599, 0.05242119029164314, 0.05130554966628551, 0.050473284423351285, 0.04983752675354481, 0.04937495931982994, 0.04905224412679672, 0.04879986606538296, 0.04862420208752155, 0.048491238802671435, 0.04837823167443275, 0.04831658147275448, 0.0482601385563612, 0.048209942281246185, 0.04816692061722279, 0.04813590221107006, 0.04812048502266407, 0.04811001844704151, 0.0481109706312418, 0.04811636485159397, 0.04811780668795109, 0.048128177151083945, 0.04812508463859558, 0.048134338036179544, 0.04811954967677593, 0.048104177415370944, 0.04809422291815281, 0.048114436119794844, 0.048097144812345505, 0.048099035024642946, 0.048096471428871156, 0.0480959615111351, 0.04808849267661572, 0.04808264389634132, 0.04808807492256165, 0.04808641500771046, 0.04806375801563263, 0.048062729984521865, 0.04805772729218006, 0.04805642336606979, 0.0480740363150835, 0.0480655437707901, 0.04806301526725292, 0.04807321608066559, 0.04806961424648762, 0.04806303575634956, 0.04806695364415645, 0.04807781189680099]"
