,ca_id,seed,noise,type,layer,value
0,24,0,0.2,ca_entropy,,2.462759388690169
1,24,0,0.2,ca_lmc,,1.0183646858796576
2,24,0,0.2,model_entropy,,8.79856952502345
3,24,0,0.2,layer_entropy,0.0,8.79856952502345
4,24,0,0.2,layer_entropy,1.0,8.79856952502345
5,24,0,0.2,layer_entropy,2.0,8.79856952502345
6,24,0,0.2,layer_entropy,3.0,8.79856952502345
7,24,0,0.2,layer_entropy,4.0,8.78956811042932
8,24,0,0.2,layer_entropy,5.0,8.79856952502345
9,24,0,0.2,layer_entropy,6.0,8.782680891673913
10,24,0,0.2,layer_entropy,7.0,8.79356952502345
11,24,0,0.2,layer_entropy,8.0,8.78238365591893
12,24,0,0.2,layer_entropy,9.0,8.757317583209034
13,24,0,0.2,layer_entropy,10.0,8.759256331880877
14,24,0,0.2,layer_entropy,11.0,8.652498950081679
15,24,0,0.2,neuron_entropy,0.0,0.7111466086684934
16,24,0,0.2,neuron_entropy,1.0,0.6208378629264335
17,24,0,0.2,neuron_entropy,2.0,0.6296435497395937
18,24,0,0.2,neuron_entropy,3.0,0.5679269229156904
19,24,0,0.2,neuron_entropy,4.0,0.43794208603784895
20,24,0,0.2,neuron_entropy,5.0,0.3117498498992975
21,24,0,0.2,neuron_entropy,6.0,0.33841469309733746
22,24,0,0.2,neuron_entropy,7.0,0.32377720399183474
23,24,0,0.2,neuron_entropy,8.0,0.29710565225071467
24,24,0,0.2,neuron_entropy,9.0,0.2867474856733295
25,24,0,0.2,neuron_entropy,10.0,0.2812070224274202
26,24,0,0.2,neuron_entropy,11.0,0.24156289152894975
27,24,0,0.2,model_lmc,,0.023233722652015048
28,24,0,0.2,layer_lmc,0.0,0.023233722652015048
29,24,0,0.2,layer_lmc,1.0,0.023233722652015048
30,24,0,0.2,layer_lmc,2.0,0.023233722652015048
31,24,0,0.2,layer_lmc,3.0,0.023233722652015048
32,24,0,0.2,layer_lmc,4.0,0.023429692494363157
33,24,0,0.2,layer_lmc,5.0,0.023233722652015048
34,24,0,0.2,layer_lmc,6.0,0.023521117263014202
35,24,0,0.2,layer_lmc,7.0,0.02327547933654644
36,24,0,0.2,layer_lmc,8.0,0.023451708856196015
37,24,0,0.2,layer_lmc,9.0,0.024096306662548608
38,24,0,0.2,layer_lmc,10.0,0.024129013926728105
39,24,0,0.2,layer_lmc,11.0,0.026565875682672654
40,24,0,0.2,neuron_lmc,0.0,0.08646971643447215
41,24,0,0.2,neuron_lmc,1.0,0.07793725101203228
42,24,0,0.2,neuron_lmc,2.0,0.06678597342430731
43,24,0,0.2,neuron_lmc,3.0,0.07574474925077639
44,24,0,0.2,neuron_lmc,4.0,0.06137009660877022
45,24,0,0.2,neuron_lmc,5.0,0.05792423122792258
46,24,0,0.2,neuron_lmc,6.0,0.05476311942532775
47,24,0,0.2,neuron_lmc,7.0,0.06004080374525725
48,24,0,0.2,neuron_lmc,8.0,0.04685233364858218
49,24,0,0.2,neuron_lmc,9.0,0.051504863755226823
50,24,0,0.2,neuron_lmc,10.0,0.04158270810324065
51,24,0,0.2,neuron_lmc,11.0,0.04724850401803316
52,24,0,0.2,losses,,"[0.3818954721093178, 0.17970857322216033, 0.17456287264823914, 0.1720311263203621, 0.17021408081054687, 0.1687640580534935, 0.16762222081422806, 0.16656548291444778, 0.16564158469438553, 0.1648554512858391, 0.1641627523303032, 0.16352421015501023, 0.16295985877513885, 0.1624576833844185, 0.16203176468610764, 0.16166089862585067, 0.1613606858253479, 0.16110560595989226, 0.1608894145488739, 0.1606949344277382, 0.1605477264523506, 0.16038480132818222, 0.16028340816497802, 0.16017492532730102, 0.16007942706346512, 0.16001392424106597, 0.15994389206171036, 0.15991589158773423, 0.1598787471652031, 0.1598569655418396, 0.15986620932817458, 0.15984483778476716, 0.15986524522304535, 0.15985775142908096, 0.15986392468214036, 0.1598368701338768, 0.15985703706741333, 0.15983217984437942, 0.15984830647706985, 0.15987814098596573, 0.15987182676792144, 0.15991177827119826, 0.15999816596508026, 0.15993317663669587, 0.15990771025419234, 0.15992756724357604, 0.15994215548038482, 0.15992337912321092, 0.15988728344440462, 0.1599271810054779, 0.15994620591402053, 0.16001565247774124, 0.16000052511692048, 0.1600275906920433, 0.15996043413877487, 0.15990771502256393, 0.15995596915483476, 0.16001699686050416, 0.16004181861877442, 0.15995372474193573]"
