,ca_id,seed,noise,type,layer,value
0,507,0,0.1,ca_entropy,,0.5257682664407954
1,507,0,0.1,ca_lmc,,0.4651014629919231
2,507,0,0.1,model_entropy,,8.79856952502345
3,507,0,0.1,layer_entropy,0.0,8.79856952502345
4,507,0,0.1,layer_entropy,1.0,8.79856952502345
5,507,0,0.1,layer_entropy,2.0,8.79856952502345
6,507,0,0.1,layer_entropy,3.0,8.79856952502345
7,507,0,0.1,layer_entropy,4.0,8.79856952502345
8,507,0,0.1,layer_entropy,5.0,8.790125915645746
9,507,0,0.1,layer_entropy,6.0,8.75831238551533
10,507,0,0.1,layer_entropy,7.0,8.787625915645744
11,507,0,0.1,layer_entropy,8.0,8.775738696890336
12,507,0,0.1,layer_entropy,9.0,8.78418230626804
13,507,0,0.1,layer_entropy,10.0,8.777680891673912
14,507,0,0.1,layer_entropy,11.0,8.73924071224953
15,507,0,0.1,neuron_entropy,0.0,0.7080218970177775
16,507,0,0.1,neuron_entropy,1.0,0.6189351926084687
17,507,0,0.1,neuron_entropy,2.0,0.639341413879407
18,507,0,0.1,neuron_entropy,3.0,0.5498123128141222
19,507,0,0.1,neuron_entropy,4.0,0.45037433216260175
20,507,0,0.1,neuron_entropy,5.0,0.3064869990314236
21,507,0,0.1,neuron_entropy,6.0,0.3281089799855479
22,507,0,0.1,neuron_entropy,7.0,0.32522860009754867
23,507,0,0.1,neuron_entropy,8.0,0.2928385527902188
24,507,0,0.1,neuron_entropy,9.0,0.2688105506220357
25,507,0,0.1,neuron_entropy,10.0,0.2706698108430024
26,507,0,0.1,neuron_entropy,11.0,0.23212739981836986
27,507,0,0.1,model_lmc,,0.023233722652015048
28,507,0,0.1,layer_lmc,0.0,0.023233722652015048
29,507,0,0.1,layer_lmc,1.0,0.023233722652015048
30,507,0,0.1,layer_lmc,2.0,0.023233722652015048
31,507,0,0.1,layer_lmc,3.0,0.023233722652015048
32,507,0,0.1,layer_lmc,4.0,0.023233722652015048
33,507,0,0.1,layer_lmc,5.0,0.02332130281994762
34,507,0,0.1,layer_lmc,6.0,0.023989565018450586
35,507,0,0.1,layer_lmc,7.0,0.023342131338434016
36,507,0,0.1,layer_lmc,8.0,0.023529949381037217
37,507,0,0.1,layer_lmc,9.0,0.023387885390438654
38,507,0,0.1,layer_lmc,10.0,0.02356258714358716
39,507,0,0.1,layer_lmc,11.0,0.024142152467589325
40,507,0,0.1,neuron_lmc,0.0,0.08716664293201458
41,507,0,0.1,neuron_lmc,1.0,0.0808364864284822
42,507,0,0.1,neuron_lmc,2.0,0.06689675965954693
43,507,0,0.1,neuron_lmc,3.0,0.08074756639481154
44,507,0,0.1,neuron_lmc,4.0,0.05518888672772349
45,507,0,0.1,neuron_lmc,5.0,0.05374968946301089
46,507,0,0.1,neuron_lmc,6.0,0.04913202618804598
47,507,0,0.1,neuron_lmc,7.0,0.05756144499427147
48,507,0,0.1,neuron_lmc,8.0,0.044683471073881036
49,507,0,0.1,neuron_lmc,9.0,0.04342740086300738
50,507,0,0.1,neuron_lmc,10.0,0.04460284529775115
51,507,0,0.1,neuron_lmc,11.0,0.05056615838045936
52,507,0,0.1,losses,,"[0.5609373892843723, 0.10966591253876685, 0.09993713393807412, 0.09691424831748009, 0.09536436334252357, 0.09432467341423034, 0.093545244038105, 0.09292169243097305, 0.09243195071816444, 0.09199107617139816, 0.09165067315101623, 0.09136052921414375, 0.09111712127923965, 0.09092899844050407, 0.0907575559616089, 0.09061346635222435, 0.09048158928751945, 0.09038047790527344, 0.09028385639190674, 0.09020845338702202, 0.09014064550399781, 0.09008091077208519, 0.09002426624298096, 0.0899855849146843, 0.08995036616921424, 0.08991952195763588, 0.08988560676574707, 0.08987287670373917, 0.08984874680638313, 0.08983904540538788, 0.0898248690366745, 0.08981323093175889, 0.08982011929154396, 0.08982090011239052, 0.08982390820980073, 0.08982247725129128, 0.08982976034283638, 0.08985695019364356, 0.08986621469259262, 0.08987195417284966, 0.08991282045841217, 0.08991570308804513, 0.08991863429546357, 0.0898796808719635, 0.08985758632421494, 0.08985882267355919, 0.0898643809556961, 0.08986877024173737, 0.08987573191523551, 0.08987926989793778, 0.08987247362732888, 0.0898343363404274, 0.08981760516762734, 0.08982420682907105, 0.08982407063245773, 0.08983916759490967, 0.08986043095588685, 0.08988149642944336, 0.08989478588104248, 0.08990639761090279]"
