,ca_id,seed,noise,type,layer,value
0,104,0,0.02,ca_entropy,,6.1518584759766
1,104,0,0.02,ca_lmc,,0.1881622362532821
2,104,0,0.02,model_entropy,,8.79856952502345
3,104,0,0.02,layer_entropy,0.0,8.79856952502345
4,104,0,0.02,layer_entropy,1.0,8.79856952502345
5,104,0,0.02,layer_entropy,2.0,8.79856952502345
6,104,0,0.02,layer_entropy,3.0,8.79856952502345
7,104,0,0.02,layer_entropy,4.0,8.79856952502345
8,104,0,0.02,layer_entropy,5.0,8.79606952502345
9,104,0,0.02,layer_entropy,6.0,8.791682306268042
10,104,0,0.02,layer_entropy,7.0,8.79856952502345
11,104,0,0.02,layer_entropy,8.0,8.777472224325228
12,104,0,0.02,layer_entropy,9.0,8.761737282296208
13,104,0,0.02,layer_entropy,10.0,8.790125915645746
14,104,0,0.02,layer_entropy,11.0,8.746056913433154
15,104,0,0.02,neuron_entropy,0.0,0.7131789606861141
16,104,0,0.02,neuron_entropy,1.0,0.6382276469233382
17,104,0,0.02,neuron_entropy,2.0,0.6334858994080479
18,104,0,0.02,neuron_entropy,3.0,0.5774272775766794
19,104,0,0.02,neuron_entropy,4.0,0.46236601321324633
20,104,0,0.02,neuron_entropy,5.0,0.32305477567110324
21,104,0,0.02,neuron_entropy,6.0,0.3582237454881691
22,104,0,0.02,neuron_entropy,7.0,0.33666833260264506
23,104,0,0.02,neuron_entropy,8.0,0.30163653670465423
24,104,0,0.02,neuron_entropy,9.0,0.2828856698939947
25,104,0,0.02,neuron_entropy,10.0,0.3352530598847922
26,104,0,0.02,neuron_entropy,11.0,0.328960739318934
27,104,0,0.02,model_lmc,,0.023233722652015048
28,104,0,0.02,layer_lmc,0.0,0.023233722652015048
29,104,0,0.02,layer_lmc,1.0,0.023233722652015048
30,104,0,0.02,layer_lmc,2.0,0.023233722652015048
31,104,0,0.02,layer_lmc,3.0,0.023233722652015048
32,104,0,0.02,layer_lmc,4.0,0.023233722652015048
33,104,0,0.02,layer_lmc,5.0,0.023254608806780742
34,104,0,0.02,layer_lmc,6.0,0.023325432118817404
35,104,0,0.02,layer_lmc,7.0,0.023233722652015048
36,104,0,0.02,layer_lmc,8.0,0.023699175005678117
37,104,0,0.02,layer_lmc,9.0,0.023766212378228468
38,104,0,0.02,layer_lmc,10.0,0.02332130281994762
39,104,0,0.02,layer_lmc,11.0,0.024174647937286332
40,104,0,0.02,neuron_lmc,0.0,0.08572553410773029
41,104,0,0.02,neuron_lmc,1.0,0.07959652819433155
42,104,0,0.02,neuron_lmc,2.0,0.07078645699097405
43,104,0,0.02,neuron_lmc,3.0,0.07718298597323345
44,104,0,0.02,neuron_lmc,4.0,0.06265222709418876
45,104,0,0.02,neuron_lmc,5.0,0.05656487036673674
46,104,0,0.02,neuron_lmc,6.0,0.05326268279338862
47,104,0,0.02,neuron_lmc,7.0,0.06632453862056135
48,104,0,0.02,neuron_lmc,8.0,0.044695007444847945
49,104,0,0.02,neuron_lmc,9.0,0.05864890821084415
50,104,0,0.02,neuron_lmc,10.0,0.03920441605914438
51,104,0,0.02,neuron_lmc,11.0,0.042906067204424136
52,104,0,0.02,losses,,"[0.38292201578617097, 0.1517467799782753, 0.13155367001891136, 0.11578703850507736, 0.10033324360847473, 0.08468374967575074, 0.06918579444289208, 0.055198562443256376, 0.04314834229648113, 0.03393206082284451, 0.02783422779291868, 0.02415644232183695, 0.02213897671550512, 0.02107362890616059, 0.02053711175918579, 0.02028293726965785, 0.02015813261270523, 0.020098354686051607, 0.02005990169942379, 0.020042852461338044, 0.02002761047333479, 0.020025392603129147, 0.020021721068769694, 0.020028541404753922, 0.020025269649922846, 0.02003652174025774, 0.020034686382859945, 0.020045880768448113, 0.020047101322561503, 0.02007615301758051, 0.02008132414892316, 0.02008238684386015, 0.02009937360882759, 0.020095971431583166, 0.02010936863720417, 0.020111766718327997, 0.020125276036560537, 0.020125671699643136, 0.02014013847336173, 0.020148847345262767, 0.020150052569806575, 0.02015960168093443, 0.020163834244012833, 0.020166704282164574, 0.020177794732153417, 0.02020140551030636, 0.020208284482359885, 0.020196549650281666, 0.020197023022919893, 0.020189335383474828, 0.02018846906721592, 0.020187120363116266, 0.02018558846786618, 0.020190224070101976, 0.020190681759268046, 0.02019628869369626, 0.02018728468567133, 0.020184095893055202, 0.020183597560971975, 0.020180942919105292]"
