,ca_id,seed,noise,type,layer,value
0,407,0,0.05,ca_entropy,,6.064909544013471
1,407,0,0.05,ca_lmc,,0.1653746544670421
2,407,0,0.05,model_entropy,,8.79856952502345
3,407,0,0.05,layer_entropy,0.0,8.79856952502345
4,407,0,0.05,layer_entropy,1.0,8.79856952502345
5,407,0,0.05,layer_entropy,2.0,8.79856952502345
6,407,0,0.05,layer_entropy,3.0,8.79856952502345
7,407,0,0.05,layer_entropy,4.0,8.79856952502345
8,407,0,0.05,layer_entropy,5.0,8.79856952502345
9,407,0,0.05,layer_entropy,6.0,8.794270874674337
10,407,0,0.05,layer_entropy,7.0,8.79856952502345
11,407,0,0.05,layer_entropy,8.0,8.782769460080209
12,407,0,0.05,layer_entropy,9.0,8.76344027121375
13,407,0,0.05,layer_entropy,10.0,8.791770874674338
14,407,0,0.05,layer_entropy,11.0,8.791069525023449
15,407,0,0.05,neuron_entropy,0.0,0.7138532415140639
16,407,0,0.05,neuron_entropy,1.0,0.6269250421539801
17,407,0,0.05,neuron_entropy,2.0,0.6505549011457312
18,407,0,0.05,neuron_entropy,3.0,0.5762292079550305
19,407,0,0.05,neuron_entropy,4.0,0.48006488445492934
20,407,0,0.05,neuron_entropy,5.0,0.3206161838486905
21,407,0,0.05,neuron_entropy,6.0,0.33305678685286416
22,407,0,0.05,neuron_entropy,7.0,0.3435254898326442
23,407,0,0.05,neuron_entropy,8.0,0.3279558109841058
24,407,0,0.05,neuron_entropy,9.0,0.28711151834710674
25,407,0,0.05,neuron_entropy,10.0,0.32161356244510064
26,407,0,0.05,neuron_entropy,11.0,0.28500938312080953
27,407,0,0.05,model_lmc,,0.023233722652015048
28,407,0,0.05,layer_lmc,0.0,0.023233722652015048
29,407,0,0.05,layer_lmc,1.0,0.023233722652015048
30,407,0,0.05,layer_lmc,2.0,0.023233722652015048
31,407,0,0.05,layer_lmc,3.0,0.023233722652015048
32,407,0,0.05,layer_lmc,4.0,0.023233722652015048
33,407,0,0.05,layer_lmc,5.0,0.023233722652015048
34,407,0,0.05,layer_lmc,6.0,0.023318558866128675
35,407,0,0.05,layer_lmc,7.0,0.023233722652015048
36,407,0,0.05,layer_lmc,8.0,0.023589969846684183
37,407,0,0.05,layer_lmc,9.0,0.02402414993100707
38,407,0,0.05,layer_lmc,10.0,0.023339404243862036
39,407,0,0.05,layer_lmc,11.0,0.023351278425843537
40,407,0,0.05,neuron_lmc,0.0,0.08593571673341056
41,407,0,0.05,neuron_lmc,1.0,0.08362179928534873
42,407,0,0.05,neuron_lmc,2.0,0.06664155696538056
43,407,0,0.05,neuron_lmc,3.0,0.07398809408702038
44,407,0,0.05,neuron_lmc,4.0,0.0612019497886018
45,407,0,0.05,neuron_lmc,5.0,0.05739573599841563
46,407,0,0.05,neuron_lmc,6.0,0.05131723353199944
47,407,0,0.05,neuron_lmc,7.0,0.05861689453746026
48,407,0,0.05,neuron_lmc,8.0,0.04044743568330368
49,407,0,0.05,neuron_lmc,9.0,0.04880333976200629
50,407,0,0.05,neuron_lmc,10.0,0.04329663814521208
51,407,0,0.05,neuron_lmc,11.0,0.043636532511943826
52,407,0,0.05,losses,,"[0.5841342917084694, 0.17273330599069595, 0.14714542388916016, 0.13017057731747628, 0.1155026225745678, 0.102495486587286, 0.09094515398144722, 0.08053408339619636, 0.0715172278881073, 0.06428855255246163, 0.058968161568045616, 0.05533921256661415, 0.052873308807611465, 0.051184106543660166, 0.050030579417943956, 0.04928963638842106, 0.048810020089149475, 0.04851471804082394, 0.04831880819052458, 0.04818865649402142, 0.04811245590448379, 0.04805765755474568, 0.04801575075834989, 0.04800448082387447, 0.047990026026964186, 0.04797066945582628, 0.04797880992293358, 0.047966566272079944, 0.047962546311318875, 0.04796298798173666, 0.04797246742993593, 0.04796049818396568, 0.04796744652092457, 0.04796600356698036, 0.04795418661087751, 0.04796689558774233, 0.047980005480349065, 0.047981338314712046, 0.047984972707927225, 0.04799180384725332, 0.048002020940184596, 0.04800617501139641, 0.048011147007346155, 0.048014326356351375, 0.048021901063621045, 0.04803589012473822, 0.04804185051470995, 0.04805558707565069, 0.0480670577287674, 0.04803969036787748, 0.0480521846935153, 0.048054753206670284, 0.04805839940905571, 0.048082164116203786, 0.04811347011476755, 0.048110344782471656, 0.0480868037045002, 0.048101252689957616, 0.048073719292879104, 0.048097972497344016]"
