,ca_id,seed,noise,type,layer,value
0,503,0,0.05,ca_entropy,,0.9408029959949078
1,503,0,0.05,ca_lmc,,0.7325690809191611
2,503,0,0.05,model_entropy,,8.79871466886758
3,503,0,0.05,layer_entropy,0.0,8.79856952502345
4,503,0,0.05,layer_entropy,1.0,8.79871466886758
5,503,0,0.05,layer_entropy,2.0,8.79856952502345
6,503,0,0.05,layer_entropy,3.0,8.79856952502345
7,503,0,0.05,layer_entropy,4.0,8.79856952502345
8,503,0,0.05,layer_entropy,5.0,8.784795087512633
9,503,0,0.05,layer_entropy,6.0,8.76942799594818
10,503,0,0.05,layer_entropy,7.0,8.780180891673911
11,503,0,0.05,layer_entropy,8.0,8.77918230626804
12,503,0,0.05,layer_entropy,9.0,8.764886326972137
13,503,0,0.05,layer_entropy,10.0,8.75174071224953
14,503,0,0.05,layer_entropy,11.0,8.694878660243731
15,503,0,0.05,neuron_entropy,0.0,0.7085384350553496
16,503,0,0.05,neuron_entropy,1.0,0.6184666886874627
17,503,0,0.05,neuron_entropy,2.0,0.6326356674542299
18,503,0,0.05,neuron_entropy,3.0,0.5483718788140495
19,503,0,0.05,neuron_entropy,4.0,0.4365605632691989
20,503,0,0.05,neuron_entropy,5.0,0.29757769290942493
21,503,0,0.05,neuron_entropy,6.0,0.3247250608847535
22,503,0,0.05,neuron_entropy,7.0,0.3055492935948443
23,503,0,0.05,neuron_entropy,8.0,0.2975070938232752
24,503,0,0.05,neuron_entropy,9.0,0.26187900932242997
25,503,0,0.05,neuron_entropy,10.0,0.2609487994551307
26,503,0,0.05,neuron_entropy,11.0,0.23693879771807094
27,503,0,0.05,model_lmc,,0.023233683010625325
28,503,0,0.05,layer_lmc,0.0,0.023233722652015048
29,503,0,0.05,layer_lmc,1.0,0.023233683010625325
30,503,0,0.05,layer_lmc,2.0,0.023233722652015048
31,503,0,0.05,layer_lmc,3.0,0.023233722652015048
32,503,0,0.05,layer_lmc,4.0,0.023233722652015048
33,503,0,0.05,layer_lmc,5.0,0.023416969405150867
34,503,0,0.05,layer_lmc,6.0,0.023691157820303753
35,503,0,0.05,layer_lmc,7.0,0.023541860015800678
36,503,0,0.05,layer_lmc,8.0,0.02348431266926701
37,503,0,0.05,layer_lmc,9.0,0.02392540064565676
38,503,0,0.05,layer_lmc,10.0,0.024231382097040885
39,503,0,0.05,layer_lmc,11.0,0.02539176283749302
40,503,0,0.05,neuron_lmc,0.0,0.08727432612087156
41,503,0,0.05,neuron_lmc,1.0,0.08071249750132135
42,503,0,0.05,neuron_lmc,2.0,0.06719156247224257
43,503,0,0.05,neuron_lmc,3.0,0.07917590554919991
44,503,0,0.05,neuron_lmc,4.0,0.05421775662082648
45,503,0,0.05,neuron_lmc,5.0,0.0496453603476545
46,503,0,0.05,neuron_lmc,6.0,0.05016194613444207
47,503,0,0.05,neuron_lmc,7.0,0.05607648475243084
48,503,0,0.05,neuron_lmc,8.0,0.042238681744198044
49,503,0,0.05,neuron_lmc,9.0,0.039517247370298235
50,503,0,0.05,neuron_lmc,10.0,0.04776697658608921
51,503,0,0.05,neuron_lmc,11.0,0.04801524725369182
52,503,0,0.05,losses,,"[0.541664676219225, 0.07227088481187821, 0.062061611860990525, 0.058611236438155176, 0.05664938859641552, 0.05526603750884533, 0.05420218020677567, 0.05323949463665485, 0.052441313564777374, 0.051739034354686735, 0.05110940292477608, 0.05053813248872757, 0.050033128410577776, 0.049586100801825524, 0.049172200970351694, 0.048833173178136347, 0.04855946376919747, 0.048322851471602916, 0.04812541916966438, 0.04797595087438822, 0.04785761088132858, 0.04775602512061596, 0.047673199363052844, 0.04760688368231058, 0.047559381574392316, 0.047523849308490754, 0.04749889545142651, 0.047481420189142226, 0.047462860718369485, 0.047447073385119436, 0.04744375806301832, 0.047442163564264776, 0.04743883267045021, 0.04743685904890299, 0.04743624743074179, 0.04744052093476057, 0.04744248181581497, 0.04744587376713753, 0.047440348267555235, 0.04744352232664824, 0.04744598884135485, 0.04744813185185194, 0.04745533887296915, 0.047456856183707714, 0.04745554734021425, 0.047453453242778776, 0.04745397251099348, 0.04745573822408915, 0.04745948646217585, 0.047462152056396006, 0.04746946319937706, 0.0474796774610877, 0.04748296543955803, 0.04749847903847695, 0.04750294029712677, 0.04750439431518316, 0.04751087836921215, 0.047509762234985826, 0.04752838373184204, 0.04751556742936373]"
