,ca_id,seed,noise,type,layer,value
0,503,0,0.01,ca_entropy,,0.9408029959949078
1,503,0,0.01,ca_lmc,,0.7325690809191611
2,503,0,0.01,model_entropy,,8.79856952502345
3,503,0,0.01,layer_entropy,0.0,8.79856952502345
4,503,0,0.01,layer_entropy,1.0,8.79856952502345
5,503,0,0.01,layer_entropy,2.0,8.79856952502345
6,503,0,0.01,layer_entropy,3.0,8.79856952502345
7,503,0,0.01,layer_entropy,4.0,8.79856952502345
8,503,0,0.01,layer_entropy,5.0,8.78918230626804
9,503,0,0.01,layer_entropy,6.0,8.77306156007774
10,503,0,0.01,layer_entropy,7.0,8.78918230626804
11,503,0,0.01,layer_entropy,8.0,8.79356952502345
12,503,0,0.01,layer_entropy,9.0,8.768940046541225
13,503,0,0.01,layer_entropy,10.0,8.736681003326112
14,503,0,0.01,layer_entropy,11.0,8.691072266997283
15,503,0,0.01,neuron_entropy,0.0,0.7099470585743245
16,503,0,0.01,neuron_entropy,1.0,0.6175824381517476
17,503,0,0.01,neuron_entropy,2.0,0.6299024336209108
18,503,0,0.01,neuron_entropy,3.0,0.5448902345697281
19,503,0,0.01,neuron_entropy,4.0,0.4422186860588765
20,503,0,0.01,neuron_entropy,5.0,0.30203183803493916
21,503,0,0.01,neuron_entropy,6.0,0.3361755181274181
22,503,0,0.01,neuron_entropy,7.0,0.3143744107067594
23,503,0,0.01,neuron_entropy,8.0,0.3203966087085021
24,503,0,0.01,neuron_entropy,9.0,0.26011590926978007
25,503,0,0.01,neuron_entropy,10.0,0.2675637833342412
26,503,0,0.01,neuron_entropy,11.0,0.2438056459667237
27,503,0,0.01,model_lmc,,0.023233722652015048
28,503,0,0.01,layer_lmc,0.0,0.023233722652015048
29,503,0,0.01,layer_lmc,1.0,0.023233722652015048
30,503,0,0.01,layer_lmc,2.0,0.023233722652015048
31,503,0,0.01,layer_lmc,3.0,0.023233722652015048
32,503,0,0.01,layer_lmc,4.0,0.023233722652015048
33,503,0,0.01,layer_lmc,5.0,0.023346265501024487
34,503,0,0.01,layer_lmc,6.0,0.023769513664335627
35,503,0,0.01,layer_lmc,7.0,0.023346265501024484
36,503,0,0.01,layer_lmc,8.0,0.02327547933654645
37,503,0,0.01,layer_lmc,9.0,0.023580227843902266
38,503,0,0.01,layer_lmc,10.0,0.024503660001516207
39,503,0,0.01,layer_lmc,11.0,0.026229384505789453
40,503,0,0.01,neuron_lmc,0.0,0.08691208325091165
41,503,0,0.01,neuron_lmc,1.0,0.08186314208253313
42,503,0,0.01,neuron_lmc,2.0,0.06584963949672912
43,503,0,0.01,neuron_lmc,3.0,0.07902769960899884
44,503,0,0.01,neuron_lmc,4.0,0.051319758328796254
45,503,0,0.01,neuron_lmc,5.0,0.05232015260842724
46,503,0,0.01,neuron_lmc,6.0,0.052453940854138674
47,503,0,0.01,neuron_lmc,7.0,0.05578315757349965
48,503,0,0.01,neuron_lmc,8.0,0.04358968880201068
49,503,0,0.01,neuron_lmc,9.0,0.03671771876281743
50,503,0,0.01,neuron_lmc,10.0,0.04726099619857841
51,503,0,0.01,neuron_lmc,11.0,0.046788642429385734
52,503,0,0.01,losses,,"[0.5311645065248013, 0.03855619452893734, 0.027036345712840557, 0.023037616852670906, 0.020742481220513583, 0.019132789839059115, 0.01783171817660332, 0.016714887470006944, 0.01577187865972519, 0.014955614879727363, 0.014252203311771154, 0.013619870245456696, 0.013053149478510022, 0.012528711846098304, 0.012051039626821875, 0.0116251964494586, 0.011276024105027318, 0.010986646842211486, 0.010753483651205898, 0.010569798210635781, 0.010428449176251887, 0.010318377846851945, 0.010231702597811818, 0.010160977821797132, 0.010107335736975073, 0.010067678354680538, 0.010038502253592015, 0.010015112636610866, 0.009997513135895133, 0.009985682992264629, 0.009975572358816862, 0.009971007835119963, 0.00996629185974598, 0.009963891487568616, 0.009962064465507865, 0.009961046436801553, 0.009962633121758699, 0.009963953057304025, 0.00996595018543303, 0.009967562630772591, 0.009968998124822975, 0.009972528340294957, 0.009974043555557728, 0.009979467978700996, 0.009985137665644288, 0.009987201327458024, 0.009993439726531505, 0.009998244987800718, 0.010004709046334027, 0.01001044942997396, 0.010017397133633494, 0.010020859306678176, 0.010024818358942866, 0.010031137354671956, 0.010039693182334304, 0.01004460676573217, 0.01004684722982347, 0.010056388983502983, 0.010059233251959086, 0.010065940115600825]"
