,ca_id,seed,noise,type,layer,value
0,319,0,0.1,ca_entropy,,7.613135274787357
1,319,0,0.1,ca_lmc,,0.038335184336545224
2,319,0,0.1,model_entropy,,8.798734311054307
3,319,0,0.1,layer_entropy,0.0,8.79856952502345
4,319,0,0.1,layer_entropy,1.0,8.79856952502345
5,319,0,0.1,layer_entropy,2.0,8.79856952502345
6,319,0,0.1,layer_entropy,3.0,8.79856952502345
7,319,0,0.1,layer_entropy,4.0,8.79856952502345
8,319,0,0.1,layer_entropy,5.0,8.795290701676603
9,319,0,0.1,layer_entropy,6.0,8.788624501051615
10,319,0,0.1,layer_entropy,7.0,8.795125915645746
11,319,0,0.1,layer_entropy,8.0,8.785180891673912
12,319,0,0.1,layer_entropy,9.0,8.786682306268041
13,319,0,0.1,layer_entropy,10.0,8.791682306268042
14,319,0,0.1,layer_entropy,11.0,8.754620415404279
15,319,0,0.1,neuron_entropy,0.0,0.7153148434174683
16,319,0,0.1,neuron_entropy,1.0,0.6318395133735693
17,319,0,0.1,neuron_entropy,2.0,0.6551432123353002
18,319,0,0.1,neuron_entropy,3.0,0.5821695423486881
19,319,0,0.1,neuron_entropy,4.0,0.4597065798925009
20,319,0,0.1,neuron_entropy,5.0,0.3160999475563514
21,319,0,0.1,neuron_entropy,6.0,0.3477541760266334
22,319,0,0.1,neuron_entropy,7.0,0.349301685398038
23,319,0,0.1,neuron_entropy,8.0,0.3373870316540492
24,319,0,0.1,neuron_entropy,9.0,0.29341181659501037
25,319,0,0.1,neuron_entropy,10.0,0.33703386810711833
26,319,0,0.1,neuron_entropy,11.0,0.3008087966332078
27,319,0,0.1,model_lmc,,0.023233305251631767
28,319,0,0.1,layer_lmc,0.0,0.023233722652015048
29,319,0,0.1,layer_lmc,1.0,0.023233722652015048
30,319,0,0.1,layer_lmc,2.0,0.023233722652015048
31,319,0,0.1,layer_lmc,3.0,0.023233722652015048
32,319,0,0.1,layer_lmc,4.0,0.023233722652015048
33,319,0,0.1,layer_lmc,5.0,0.023279182871166954
34,319,0,0.1,layer_lmc,6.0,0.023454641637181497
35,319,0,0.1,layer_lmc,7.0,0.02327959890797484
36,319,0,0.1,layer_lmc,8.0,0.023500358885227713
37,319,0,0.1,layer_lmc,9.0,0.023367083258231575
38,319,0,0.1,layer_lmc,10.0,0.0233254321188174
39,319,0,0.1,layer_lmc,11.0,0.024129922519958043
40,319,0,0.1,neuron_lmc,0.0,0.08536930124863512
41,319,0,0.1,neuron_lmc,1.0,0.08061713539680965
42,319,0,0.1,neuron_lmc,2.0,0.06649234766427047
43,319,0,0.1,neuron_lmc,3.0,0.07694958423027812
44,319,0,0.1,neuron_lmc,4.0,0.05964376383519155
45,319,0,0.1,neuron_lmc,5.0,0.05805860011568513
46,319,0,0.1,neuron_lmc,6.0,0.05392618174975541
47,319,0,0.1,neuron_lmc,7.0,0.05297098719185355
48,319,0,0.1,neuron_lmc,8.0,0.040329629556894286
49,319,0,0.1,neuron_lmc,9.0,0.049358060752894985
50,319,0,0.1,neuron_lmc,10.0,0.04747365675238457
51,319,0,0.1,neuron_lmc,11.0,0.055214376557721406
52,319,0,0.1,losses,,"[0.5664466437697411, 0.22622290909290313, 0.20394077330827712, 0.18563249170780183, 0.16799134880304337, 0.15035534977912904, 0.1350983990728855, 0.12265154436230659, 0.11275832667946815, 0.10548123523592949, 0.10056534871459007, 0.09731040507555008, 0.09516370579600335, 0.09374002575874328, 0.09278512299060822, 0.09214707717299461, 0.09168650478124618, 0.09137427553534508, 0.09115223035216331, 0.0910160581767559, 0.090912856310606, 0.09086922958493232, 0.09081119805574417, 0.090794278383255, 0.09073071137070655, 0.09069842174649238, 0.09068850606679917, 0.0906686781346798, 0.09065094977617263, 0.09062147185206414, 0.09061881124973298, 0.0906157685816288, 0.09061988338828086, 0.09060015797615051, 0.09059498772025108, 0.09060341373085976, 0.09059428706765175, 0.09058603510260582, 0.0905766585469246, 0.09057165458798408, 0.09054460257291794, 0.09058008894324303, 0.09058547705411911, 0.09059854060411453, 0.09061387941241264, 0.09058305829763412, 0.09057691499590874, 0.09054927945137024, 0.09056676983833313, 0.09056770771741868, 0.09057987466454506, 0.09058073937892913, 0.09055491968989372, 0.09057944387197495, 0.09061056897044181, 0.09062357634305954, 0.09061088889837265, 0.09061695158481597, 0.09061737209558487, 0.09063693717122077]"
