,ca_id,seed,noise,type,layer,value
0,511,0,0.1,ca_entropy,,0.0
1,511,0,0.1,ca_lmc,,0.0
2,511,0,0.1,model_entropy,,8.799551475388766
3,511,0,0.1,layer_entropy,0.0,8.79856952502345
4,511,0,0.1,layer_entropy,1.0,8.79856952502345
5,511,0,0.1,layer_entropy,2.0,8.799551475388766
6,511,0,0.1,layer_entropy,3.0,8.79856952502345
7,511,0,0.1,layer_entropy,4.0,8.79856952502345
8,511,0,0.1,layer_entropy,5.0,8.79606952502345
9,511,0,0.1,layer_entropy,6.0,8.790125915645746
10,511,0,0.1,layer_entropy,7.0,8.78168230626804
11,511,0,0.1,layer_entropy,8.0,8.774362114133844
12,511,0,0.1,layer_entropy,9.0,8.774795087512631
13,511,0,0.1,layer_entropy,10.0,8.764246437163521
14,511,0,0.1,layer_entropy,11.0,8.732234134401779
15,511,0,0.1,neuron_entropy,0.0,0.7077282013784297
16,511,0,0.1,neuron_entropy,1.0,0.6098500243855901
17,511,0,0.1,neuron_entropy,2.0,0.6344169413628569
18,511,0,0.1,neuron_entropy,3.0,0.546692172933519
19,511,0,0.1,neuron_entropy,4.0,0.4402256592326841
20,511,0,0.1,neuron_entropy,5.0,0.30383599864438743
21,511,0,0.1,neuron_entropy,6.0,0.3275606431392082
22,511,0,0.1,neuron_entropy,7.0,0.3148921973530065
23,511,0,0.1,neuron_entropy,8.0,0.2888394130135414
24,511,0,0.1,neuron_entropy,9.0,0.261110997473333
25,511,0,0.1,neuron_entropy,10.0,0.2512544154007728
26,511,0,0.1,neuron_entropy,11.0,0.23358135993638565
27,511,0,0.1,model_lmc,,0.023231381173830536
28,511,0,0.1,layer_lmc,0.0,0.023233722652015048
29,511,0,0.1,layer_lmc,1.0,0.023233722652015048
30,511,0,0.1,layer_lmc,2.0,0.023231381173830536
31,511,0,0.1,layer_lmc,3.0,0.023233722652015048
32,511,0,0.1,layer_lmc,4.0,0.023233722652015048
33,511,0,0.1,layer_lmc,5.0,0.023254608806780746
34,511,0,0.1,layer_lmc,6.0,0.023321302819947622
35,511,0,0.1,layer_lmc,7.0,0.02340867189764575
36,511,0,0.1,layer_lmc,8.0,0.02369077770816138
37,511,0,0.1,layer_lmc,9.0,0.02355484056304172
38,511,0,0.1,layer_lmc,10.0,0.023875724473741557
39,511,0,0.1,layer_lmc,11.0,0.02488686728304507
40,511,0,0.1,neuron_lmc,0.0,0.0868779667237708
41,511,0,0.1,neuron_lmc,1.0,0.08140344819226387
42,511,0,0.1,neuron_lmc,2.0,0.06644494948749576
43,511,0,0.1,neuron_lmc,3.0,0.08017620153087955
44,511,0,0.1,neuron_lmc,4.0,0.05860733603822814
45,511,0,0.1,neuron_lmc,5.0,0.049994614048538735
46,511,0,0.1,neuron_lmc,6.0,0.049272906795796406
47,511,0,0.1,neuron_lmc,7.0,0.0555987655511367
48,511,0,0.1,neuron_lmc,8.0,0.04394336015133824
49,511,0,0.1,neuron_lmc,9.0,0.04201064787257166
50,511,0,0.1,neuron_lmc,10.0,0.04724419258283312
51,511,0,0.1,neuron_lmc,11.0,0.05008398939652279
52,511,0,0.1,losses,,"[0.5518259713053704, 0.105600516051054, 0.09626921162009239, 0.09358193099498749, 0.0924101273715496, 0.09168363630771637, 0.09121256589889526, 0.09088010638952256, 0.09063249751925469, 0.09045184016227723, 0.09031129732728005, 0.09020021930336952, 0.09011057928204537, 0.09003100842237473, 0.08996709227561951, 0.08990939021110535, 0.089864921271801, 0.08981980666518212, 0.08978282764554024, 0.08974833399057389, 0.08971901908516884, 0.08969419077038765, 0.08967078685760498, 0.08965642467141151, 0.08964761227369308, 0.08963574856519699, 0.089637992978096, 0.08962856575846673, 0.08962896853685379, 0.08962391957640647, 0.08962762117385864, 0.08962775886058807, 0.08963193714618684, 0.08963697463274002, 0.08965152978897095, 0.0896492776274681, 0.08965460047125816, 0.08964793980121613, 0.08964336588978768, 0.08963789388537408, 0.08964808851480484, 0.08964744552969933, 0.08964723780751228, 0.08964971736073495, 0.0896647921204567, 0.08968651086091996, 0.08967975184321403, 0.0897018501162529, 0.08970640435814857, 0.08970427066087723, 0.08970648691058158, 0.08970842137932777, 0.08970990464091301, 0.08969714358448982, 0.08969444423913955, 0.08970539808273316, 0.08969905346632004, 0.0896902959048748, 0.08971620187163352, 0.08973639816045761]"
