,ca_id,seed,noise,type,layer,value
0,88,0,0.02,ca_entropy,,5.662838409665822
1,88,0,0.02,ca_lmc,,0.254471727240995
2,88,0,0.02,model_entropy,,8.79856952502345
3,88,0,0.02,layer_entropy,0.0,8.79856952502345
4,88,0,0.02,layer_entropy,1.0,8.79856952502345
5,88,0,0.02,layer_entropy,2.0,8.79856952502345
6,88,0,0.02,layer_entropy,3.0,8.79856952502345
7,88,0,0.02,layer_entropy,4.0,8.796069525023448
8,88,0,0.02,layer_entropy,5.0,8.79856952502345
9,88,0,0.02,layer_entropy,6.0,8.79856952502345
10,88,0,0.02,layer_entropy,7.0,8.776825850702505
11,88,0,0.02,layer_entropy,8.0,8.7658822413248
12,88,0,0.02,layer_entropy,9.0,8.779270874674339
13,88,0,0.02,layer_entropy,10.0,8.780827265296635
14,88,0,0.02,layer_entropy,11.0,8.729464259379519
15,88,0,0.02,neuron_entropy,0.0,0.7121785090007048
16,88,0,0.02,neuron_entropy,1.0,0.6390279327687706
17,88,0,0.02,neuron_entropy,2.0,0.6221600593634252
18,88,0,0.02,neuron_entropy,3.0,0.56310821042716
19,88,0,0.02,neuron_entropy,4.0,0.4556816004808551
20,88,0,0.02,neuron_entropy,5.0,0.3180741297640235
21,88,0,0.02,neuron_entropy,6.0,0.3455744232135594
22,88,0,0.02,neuron_entropy,7.0,0.3314693668637513
23,88,0,0.02,neuron_entropy,8.0,0.3104256590904358
24,88,0,0.02,neuron_entropy,9.0,0.30777766676546603
25,88,0,0.02,neuron_entropy,10.0,0.32957683623299266
26,88,0,0.02,neuron_entropy,11.0,0.29924939105658077
27,88,0,0.02,model_lmc,,0.023233722652015048
28,88,0,0.02,layer_lmc,0.0,0.023233722652015048
29,88,0,0.02,layer_lmc,1.0,0.023233722652015048
30,88,0,0.02,layer_lmc,2.0,0.023233722652015048
31,88,0,0.02,layer_lmc,3.0,0.023233722652015048
32,88,0,0.02,layer_lmc,4.0,0.023254608806780742
33,88,0,0.02,layer_lmc,5.0,0.023233722652015048
34,88,0,0.02,layer_lmc,6.0,0.023233722652015048
35,88,0,0.02,layer_lmc,7.0,0.0236562884257216
36,88,0,0.02,layer_lmc,8.0,0.02376375888859145
37,88,0,0.02,layer_lmc,9.0,0.02355313764346225
38,88,0,0.02,layer_lmc,10.0,0.02350243297727052
39,88,0,0.02,layer_lmc,11.0,0.024387940774641532
40,88,0,0.02,neuron_lmc,0.0,0.08559519818616906
41,88,0,0.02,neuron_lmc,1.0,0.07724159047880756
42,88,0,0.02,neuron_lmc,2.0,0.07125719597271794
43,88,0,0.02,neuron_lmc,3.0,0.07812759324631352
44,88,0,0.02,neuron_lmc,4.0,0.062192794654014755
45,88,0,0.02,neuron_lmc,5.0,0.05638658824514362
46,88,0,0.02,neuron_lmc,6.0,0.05068779578407676
47,88,0,0.02,neuron_lmc,7.0,0.06323116869906814
48,88,0,0.02,neuron_lmc,8.0,0.04465915315359315
49,88,0,0.02,neuron_lmc,9.0,0.05527867689581001
50,88,0,0.02,neuron_lmc,10.0,0.0458182930086661
51,88,0,0.02,neuron_lmc,11.0,0.04944628043984381
52,88,0,0.02,losses,,"[0.3491612192988396, 0.13435816317796706, 0.11598814085125923, 0.10075962200760841, 0.08602657318115234, 0.07217976205050945, 0.05958046913146973, 0.04842257082462311, 0.03865633737295866, 0.03109924718737602, 0.0261144495382905, 0.02324794143438339, 0.021774368956685067, 0.021017079800367357, 0.02059134002774954, 0.02036707405000925, 0.020235347729176283, 0.02016283370554447, 0.020127901770174504, 0.020116563625633715, 0.020098715368658305, 0.020084790270775556, 0.020080361887812613, 0.0200944846495986, 0.020083998627960682, 0.020077358447015286, 0.02007474461570382, 0.020063933562487365, 0.02005466105416417, 0.02005803057923913, 0.02006067691370845, 0.0200611899420619, 0.020068224407732486, 0.020061627328395844, 0.020070206075906753, 0.020080678276717664, 0.020092177484184504, 0.02009875250980258, 0.02010347621515393, 0.020113409347832203, 0.020104118138551712, 0.020099834315478803, 0.0201109017804265, 0.02009981047362089, 0.020101222936064006, 0.020100724678486587, 0.020091888438910247, 0.020104950796812772, 0.02010162580758333, 0.020100167505443096, 0.020118235200643538, 0.02012364050373435, 0.020133851990103722, 0.020139058064669372, 0.020131637509912252, 0.020140493474900722, 0.02014241909608245, 0.020156102236360312, 0.020151174515485763, 0.02016287833452225]"
