,ca_id,seed,noise,type,layer,value
0,383,0,0.01,ca_entropy,,6.756507549728601
1,383,0,0.01,ca_lmc,,0.08866266621042782
2,383,0,0.01,model_entropy,,8.79856952502345
3,383,0,0.01,layer_entropy,0.0,8.79856952502345
4,383,0,0.01,layer_entropy,1.0,8.79856952502345
5,383,0,0.01,layer_entropy,2.0,8.79856952502345
6,383,0,0.01,layer_entropy,3.0,8.79856952502345
7,383,0,0.01,layer_entropy,4.0,8.79856952502345
8,383,0,0.01,layer_entropy,5.0,8.792625915645745
9,383,0,0.01,layer_entropy,6.0,8.79206811042932
10,383,0,0.01,layer_entropy,7.0,8.79606952502345
11,383,0,0.01,layer_entropy,8.0,8.790125915645746
12,383,0,0.01,layer_entropy,9.0,8.749237282296207
13,383,0,0.01,layer_entropy,10.0,8.792625915645745
14,383,0,0.01,layer_entropy,11.0,8.792625915645745
15,383,0,0.01,neuron_entropy,0.0,0.71273550449067
16,383,0,0.01,neuron_entropy,1.0,0.63495306400594
17,383,0,0.01,neuron_entropy,2.0,0.6609951010410521
18,383,0,0.01,neuron_entropy,3.0,0.5762179619133381
19,383,0,0.01,neuron_entropy,4.0,0.4761783970479562
20,383,0,0.01,neuron_entropy,5.0,0.3270701831814942
21,383,0,0.01,neuron_entropy,6.0,0.3586570910538754
22,383,0,0.01,neuron_entropy,7.0,0.3640443405024214
23,383,0,0.01,neuron_entropy,8.0,0.3159738639637025
24,383,0,0.01,neuron_entropy,9.0,0.2646923325224876
25,383,0,0.01,neuron_entropy,10.0,0.34686749233984543
26,383,0,0.01,neuron_entropy,11.0,0.2973239416116178
27,383,0,0.01,model_lmc,,0.023233722652015048
28,383,0,0.01,layer_lmc,0.0,0.023233722652015048
29,383,0,0.01,layer_lmc,1.0,0.023233722652015048
30,383,0,0.01,layer_lmc,2.0,0.023233722652015048
31,383,0,0.01,layer_lmc,3.0,0.023233722652015048
32,383,0,0.01,layer_lmc,4.0,0.023233722652015048
33,383,0,0.01,layer_lmc,5.0,0.023300458676461223
34,383,0,0.01,layer_lmc,6.0,0.023408881344018063
35,383,0,0.01,layer_lmc,7.0,0.023254608806780746
36,383,0,0.01,layer_lmc,8.0,0.02332130281994762
37,383,0,0.01,layer_lmc,9.0,0.024251792091864798
38,383,0,0.01,layer_lmc,10.0,0.023300458676461223
39,383,0,0.01,layer_lmc,11.0,0.023300458676461227
40,383,0,0.01,neuron_lmc,0.0,0.0863382154059881
41,383,0,0.01,neuron_lmc,1.0,0.08388040672174096
42,383,0,0.01,neuron_lmc,2.0,0.06674515547987778
43,383,0,0.01,neuron_lmc,3.0,0.07643875179279645
44,383,0,0.01,neuron_lmc,4.0,0.05586281650437147
45,383,0,0.01,neuron_lmc,5.0,0.061053475887807185
46,383,0,0.01,neuron_lmc,6.0,0.052167834939615486
47,383,0,0.01,neuron_lmc,7.0,0.055580066298757676
48,383,0,0.01,neuron_lmc,8.0,0.03802152213294392
49,383,0,0.01,neuron_lmc,9.0,0.04629247145725676
50,383,0,0.01,neuron_lmc,10.0,0.04645277845268534
51,383,0,0.01,neuron_lmc,11.0,0.05152547019836571
52,383,0,0.01,losses,,"[0.5851112952828408, 0.17782938569784165, 0.14869672268629075, 0.12555445224046707, 0.1026352335512638, 0.07959659561514855, 0.058766179978847505, 0.04191861905157566, 0.029743588119745253, 0.021399839259684087, 0.016359561253339053, 0.013511562813073396, 0.011947644567117095, 0.011122978404164314, 0.010684835920110346, 0.010453803585842253, 0.010337561024352909, 0.010272264471277595, 0.010233707670122385, 0.010216196570545434, 0.010211825342848898, 0.010206794878467918, 0.010209415601566433, 0.010220006043091416, 0.010227923626080155, 0.010230780029669404, 0.010245517306029796, 0.010250586355105042, 0.01025895499624312, 0.010262828441336752, 0.010267127193510533, 0.010272351447492839, 0.010283449245616794, 0.010282638520002364, 0.010289340568706394, 0.010290421172976493, 0.010286569949239493, 0.010287386942654847, 0.010285190511494876, 0.010280805621296168, 0.010280748112127185, 0.010273395171388984, 0.010279828561469912, 0.010273947352543474, 0.010279162190854549, 0.010274858819320798, 0.010282504493370653, 0.010284597789868712, 0.010288678528741001, 0.010290907183662056, 0.010298372078686953, 0.010304163796827198, 0.010310984160751104, 0.01031411062926054, 0.010318814693018794, 0.010318939872086048, 0.010326677188277244, 0.010335845481604338, 0.010334373507648707, 0.010332994228228927]"
