,ca_id,seed,noise,type,layer,value
0,471,0,0.05,ca_entropy,,3.236292949453619
1,471,0,0.05,ca_lmc,,0.8129744083687581
2,471,0,0.05,model_entropy,,8.79856952502345
3,471,0,0.05,layer_entropy,0.0,8.79856952502345
4,471,0,0.05,layer_entropy,1.0,8.79856952502345
5,471,0,0.05,layer_entropy,2.0,8.79856952502345
6,471,0,0.05,layer_entropy,3.0,8.79856952502345
7,471,0,0.05,layer_entropy,4.0,8.79856952502345
8,471,0,0.05,layer_entropy,5.0,8.786069525023452
9,471,0,0.05,layer_entropy,6.0,8.79606952502345
10,471,0,0.05,layer_entropy,7.0,8.795125915645746
11,471,0,0.05,layer_entropy,8.0,8.78956811042932
12,471,0,0.05,layer_entropy,9.0,8.76908359097569
13,471,0,0.05,layer_entropy,10.0,8.787383655918928
14,471,0,0.05,layer_entropy,11.0,8.772508487756568
15,471,0,0.05,neuron_entropy,0.0,0.7077399713371186
16,471,0,0.05,neuron_entropy,1.0,0.6200012013490965
17,471,0,0.05,neuron_entropy,2.0,0.6376991080756994
18,471,0,0.05,neuron_entropy,3.0,0.5549034455302144
19,471,0,0.05,neuron_entropy,4.0,0.45653760403972393
20,471,0,0.05,neuron_entropy,5.0,0.3172475090242971
21,471,0,0.05,neuron_entropy,6.0,0.35844049702967007
22,471,0,0.05,neuron_entropy,7.0,0.3264439622470814
23,471,0,0.05,neuron_entropy,8.0,0.31930968309443575
24,471,0,0.05,neuron_entropy,9.0,0.295701142690739
25,471,0,0.05,neuron_entropy,10.0,0.29473680793510776
26,471,0,0.05,neuron_entropy,11.0,0.2643928568316413
27,471,0,0.05,model_lmc,,0.023233722652015048
28,471,0,0.05,layer_lmc,0.0,0.023233722652015048
29,471,0,0.05,layer_lmc,1.0,0.023233722652015048
30,471,0,0.05,layer_lmc,2.0,0.023233722652015048
31,471,0,0.05,layer_lmc,3.0,0.023233722652015048
32,471,0,0.05,layer_lmc,4.0,0.023233722652015048
33,471,0,0.05,layer_lmc,5.0,0.023447823044906328
34,471,0,0.05,layer_lmc,6.0,0.023254608806780746
35,471,0,0.05,layer_lmc,7.0,0.023279598907974843
36,471,0,0.05,layer_lmc,8.0,0.023429692494363157
37,471,0,0.05,layer_lmc,9.0,0.02378613924052156
38,471,0,0.05,layer_lmc,10.0,0.023410139270846526
39,471,0,0.05,layer_lmc,11.0,0.023617237694382134
40,471,0,0.05,neuron_lmc,0.0,0.08652595132051691
41,471,0,0.05,neuron_lmc,1.0,0.08225019208822192
42,471,0,0.05,neuron_lmc,2.0,0.06652344662690475
43,471,0,0.05,neuron_lmc,3.0,0.07838422199286678
44,471,0,0.05,neuron_lmc,4.0,0.060075371723426946
45,471,0,0.05,neuron_lmc,5.0,0.05572966168360831
46,471,0,0.05,neuron_lmc,6.0,0.0489438443945917
47,471,0,0.05,neuron_lmc,7.0,0.05555731262405236
48,471,0,0.05,neuron_lmc,8.0,0.03983140158295049
49,471,0,0.05,neuron_lmc,9.0,0.038638166624592025
50,471,0,0.05,neuron_lmc,10.0,0.04343493376458784
51,471,0,0.05,neuron_lmc,11.0,0.04651534882607592
52,471,0,0.05,losses,,"[0.569336394071579, 0.11330967828631401, 0.09728054687380791, 0.08837984636425972, 0.0817702579498291, 0.07635181918740272, 0.0716368106007576, 0.06737254157662392, 0.06359641157090663, 0.06037299178540707, 0.05761571153998375, 0.05525627948343754, 0.053364364057779314, 0.05192110858857632, 0.05083413138985634, 0.04996160387992859, 0.04931120127439499, 0.04885093681514263, 0.04852310426533222, 0.0482933371514082, 0.04813799798488617, 0.048032230585813525, 0.04795668289065361, 0.047912948653101924, 0.04786607161164284, 0.04783378422260284, 0.04780752524733543, 0.047787066251039505, 0.047787944227457045, 0.04779718801379204, 0.047790727242827416, 0.047787951976060866, 0.047778637409210206, 0.04776337303221226, 0.04773905158042908, 0.047739085108041764, 0.04772513903677464, 0.047717669531703, 0.04770545989274979, 0.04768760122358799, 0.04768046110868454, 0.04767293609678745, 0.047654599472880366, 0.04764391303062439, 0.04764348864555359, 0.04764202579855919, 0.047638969346880916, 0.047640378773212436, 0.047631502076983454, 0.0476243943721056, 0.047614219561219216, 0.0476193343102932, 0.04762190520763397, 0.04761305421590805, 0.04760494597256184, 0.04761005826294422, 0.04761176750063896, 0.047608519122004506, 0.04760267086327076, 0.04761408627033234]"
