,ca_id,seed,noise,type,layer,value
0,40,0,0.2,ca_entropy,,3.4092267603657396
1,40,0,0.2,ca_lmc,,0.9165001993427063
2,40,0,0.2,model_entropy,,8.79856952502345
3,40,0,0.2,layer_entropy,0.0,8.79856952502345
4,40,0,0.2,layer_entropy,1.0,8.79856952502345
5,40,0,0.2,layer_entropy,2.0,8.79856952502345
6,40,0,0.2,layer_entropy,3.0,8.79856952502345
7,40,0,0.2,layer_entropy,4.0,8.79856952502345
8,40,0,0.2,layer_entropy,5.0,8.79856952502345
9,40,0,0.2,layer_entropy,6.0,8.790827265296633
10,40,0,0.2,layer_entropy,7.0,8.790827265296633
11,40,0,0.2,layer_entropy,8.0,8.792625915645745
12,40,0,0.2,layer_entropy,9.0,8.791682306268042
13,40,0,0.2,layer_entropy,10.0,8.707251157352884
14,40,0,0.2,layer_entropy,11.0,8.673971033035501
15,40,0,0.2,neuron_entropy,0.0,0.7105259010910804
16,40,0,0.2,neuron_entropy,1.0,0.6227651918291732
17,40,0,0.2,neuron_entropy,2.0,0.6425025172185768
18,40,0,0.2,neuron_entropy,3.0,0.5827196964999163
19,40,0,0.2,neuron_entropy,4.0,0.44102411830236043
20,40,0,0.2,neuron_entropy,5.0,0.3026589088227278
21,40,0,0.2,neuron_entropy,6.0,0.34042963105902807
22,40,0,0.2,neuron_entropy,7.0,0.3180304080511181
23,40,0,0.2,neuron_entropy,8.0,0.30632728266463777
24,40,0,0.2,neuron_entropy,9.0,0.2934621809906003
25,40,0,0.2,neuron_entropy,10.0,0.2866088364785164
26,40,0,0.2,neuron_entropy,11.0,0.2532691181995415
27,40,0,0.2,model_lmc,,0.023233722652015048
28,40,0,0.2,layer_lmc,0.0,0.023233722652015048
29,40,0,0.2,layer_lmc,1.0,0.023233722652015048
30,40,0,0.2,layer_lmc,2.0,0.023233722652015048
31,40,0,0.2,layer_lmc,3.0,0.023233722652015048
32,40,0,0.2,layer_lmc,4.0,0.023233722652015048
33,40,0,0.2,layer_lmc,5.0,0.023233722652015048
34,40,0,0.2,layer_lmc,6.0,0.02336437059104621
35,40,0,0.2,layer_lmc,7.0,0.02336437059104621
36,40,0,0.2,layer_lmc,8.0,0.023300458676461223
37,40,0,0.2,layer_lmc,9.0,0.0233254321188174
38,40,0,0.2,layer_lmc,10.0,0.026244199191458928
39,40,0,0.2,layer_lmc,11.0,0.025615320706932964
40,40,0,0.2,neuron_lmc,0.0,0.08643977047013986
41,40,0,0.2,neuron_lmc,1.0,0.07933881237180943
42,40,0,0.2,neuron_lmc,2.0,0.0647614123087461
43,40,0,0.2,neuron_lmc,3.0,0.0799056440318065
44,40,0,0.2,neuron_lmc,4.0,0.06058177537280745
45,40,0,0.2,neuron_lmc,5.0,0.053102571087412904
46,40,0,0.2,neuron_lmc,6.0,0.05747235813006281
47,40,0,0.2,neuron_lmc,7.0,0.059126384777419355
48,40,0,0.2,neuron_lmc,8.0,0.04297111492594603
49,40,0,0.2,neuron_lmc,9.0,0.05004018924202537
50,40,0,0.2,neuron_lmc,10.0,0.036880761460628825
51,40,0,0.2,neuron_lmc,11.0,0.04918140424103624
52,40,0,0.2,losses,,"[0.4013764569163322, 0.18796841353178023, 0.1820553144812584, 0.17869221299886703, 0.17621999055147172, 0.17411109268665315, 0.1721816611289978, 0.17044688403606414, 0.16889937728643417, 0.16752287298440932, 0.1662869980931282, 0.16521169513463974, 0.1642194816470146, 0.16341264456510543, 0.16274179697036742, 0.16222461700439453, 0.16179492354393005, 0.1614789041876793, 0.16117165714502335, 0.16090499490499496, 0.16071809321641922, 0.16057391136884688, 0.1604289221763611, 0.1603246372938156, 0.1602431669831276, 0.16018369913101196, 0.16013078778982162, 0.16009458512067795, 0.16006680697202683, 0.16003299802541732, 0.16002154380083083, 0.1600453293323517, 0.16001870185136796, 0.159968823492527, 0.15989035427570342, 0.15988964319229126, 0.15987383127212523, 0.1598631712794304, 0.15984453856945038, 0.1598255866765976, 0.15981707185506822, 0.15982823252677916, 0.15981715083122253, 0.15987641423940657, 0.15988663107156753, 0.15996386080980302, 0.1600438842177391, 0.16010770469903945, 0.1601063221693039, 0.16010483145713805, 0.1601216760277748, 0.16011891067028045, 0.1600915628671646, 0.16009451508522032, 0.1600916004180908, 0.16011279493570327, 0.1601115009188652, 0.16008111119270324, 0.16015762358903884, 0.16008683055639267]"
